Matrix ID	TF Locus	Matrix Type
TFmatrixID_0054	Cucsa.046660	Inferred
TFmatrixID_0054	Cucsa.053560	Inferred
TFmatrixID_0054	Cucsa.062330	Inferred
TFmatrixID_0054	Cucsa.129630	Inferred
TFmatrixID_0054	Cucsa.156890	Inferred
TFmatrixID_0054	Cucsa.255340	Inferred
TFmatrixID_0054	Cucsa.321150	Inferred
TFmatrixID_0054	Cucsa.321160	Inferred
TFmatrixID_0054	Cucsa.388530	Inferred
TFmatrixID_0054	Cucsa.388540	Inferred
TFmatrixID_0054	Medtr1g042600	Inferred
TFmatrixID_0054	Medtr2g018530	Inferred
TFmatrixID_0054	Medtr2g018540	Inferred
TFmatrixID_0054	Medtr4g072660	Inferred
TFmatrixID_0054	Medtr4g072870	Inferred
TFmatrixID_0054	Medtr4g072970	Inferred
TFmatrixID_0054	Medtr7g020810	Inferred
TFmatrixID_0054	Medtr8g105160	Inferred
TFmatrixID_0054	Medtr8g105180	Inferred
TFmatrixID_0054	ppa007892m	Inferred
TFmatrixID_0054	ppa008772m	Inferred
TFmatrixID_0054	ppa008915m	Inferred
TFmatrixID_0054	ppa009707m	Inferred
TFmatrixID_0054	ppa012014m	Inferred
TFmatrixID_0054	ppa013137m	Inferred
TFmatrixID_0054	ppa016384m	Inferred
TFmatrixID_0054	ppa018601m	Inferred
TFmatrixID_0054	ppa022010m	Inferred
TFmatrixID_0054	ppa022802m	Inferred
TFmatrixID_0054	ppa023368m	Inferred
TFmatrixID_0054	ppa023839m	Inferred
TFmatrixID_0054	ppa024173m	Inferred
TFmatrixID_0054	27401.m000291	Inferred
TFmatrixID_0054	28192.m000255	Inferred
TFmatrixID_0054	28552.m000029	Inferred
TFmatrixID_0054	29584.m000234	Inferred
TFmatrixID_0054	29584.m000235	Inferred
TFmatrixID_0054	29603.m000509	Inferred
TFmatrixID_0054	29603.m000510	Inferred
TFmatrixID_0054	29680.m001678	Inferred
TFmatrixID_0054	29895.m000321	Inferred
TFmatrixID_0054	29900.m001559	Inferred
TFmatrixID_0054	29900.m001561	Inferred
TFmatrixID_0054	30147.m014331	Inferred
TFmatrixID_0054	30147.m014403	Inferred
TFmatrixID_0054	Os07g0410300	Inferred
TFmatrixID_0054	LOC_Os08g44960	Inferred
TFmatrixID_0054	Os09g0571700	Inferred
TFmatrixID_0054	Os09g0572000	Inferred
TFmatrixID_0054	LOC_Os10g30840	Inferred
TFmatrixID_0054	Os10g0562900	Inferred
TFmatrixID_0054	Os02g0654700	Inferred
TFmatrixID_0054	Os03g0150200	Inferred
TFmatrixID_0054	Os03g0860100	Inferred
TFmatrixID_0054	Os04g0257500	Inferred
TFmatrixID_0054	Os04g0546800	Inferred
TFmatrixID_0054	Os05g0448675	Inferred
TFmatrixID_0054	Os05g0564700	Inferred
TFmatrixID_0054	PDK_20s1325661g001	Inferred
TFmatrixID_0054	PDK_20s1757341g001	Inferred
TFmatrixID_0054	e_gw1.124.59.1	Inferred
TFmatrixID_0054	e_gw1.265.11.1	Inferred
TFmatrixID_0054	e_gw1.357.22.1	Inferred
TFmatrixID_0054	gw1.105.71.1	Inferred
TFmatrixID_0054	gw1.13.222.1	Inferred
TFmatrixID_0054	gw1.140.37.1	Inferred
TFmatrixID_0054	gw1.2.360.1	Inferred
TFmatrixID_0054	gw1.2.361.1	Inferred
TFmatrixID_0054	gw1.25.154.1	Inferred
TFmatrixID_0054	gw1.37.164.1	Inferred
TFmatrixID_0054	gw1.38.156.1	Inferred
TFmatrixID_0054	gw1.38.157.1	Inferred
TFmatrixID_0054	gw1.90.191.1	Inferred
TFmatrixID_0054	scaffold_302806.1	Inferred
TFmatrixID_0054	POPTR_0001s11780	Inferred
TFmatrixID_0054	POPTR_0001s11800	Inferred
TFmatrixID_0054	POPTR_0001s15390	Inferred
TFmatrixID_0054	POPTR_0001s15400	Inferred
TFmatrixID_0054	POPTR_0002s04010	Inferred
TFmatrixID_0054	POPTR_0002s04020	Inferred
TFmatrixID_0054	POPTR_0002s04030	Inferred
TFmatrixID_0054	POPTR_0002s04040	Inferred
TFmatrixID_0054	POPTR_0003s07850	Inferred
TFmatrixID_0054	POPTR_0003s07910	Inferred
TFmatrixID_0054	POPTR_0003s15040	Inferred
TFmatrixID_0054	POPTR_0003s15060	Inferred
TFmatrixID_0054	POPTR_0004s05100	Inferred
TFmatrixID_0054	POPTR_0004s05110	Inferred
TFmatrixID_0054	POPTR_0005s24460	Inferred
TFmatrixID_0054	POPTR_0005s24470	Inferred
TFmatrixID_0054	POPTR_0008s16590	Inferred
TFmatrixID_0054	POPTR_0008s16600	Inferred
TFmatrixID_0054	POPTR_0008s16610	Inferred
TFmatrixID_0054	POPTR_0010s08300	Inferred
TFmatrixID_0054	POPTR_0010s08310	Inferred
TFmatrixID_0054	POPTR_0010s08330	Inferred
TFmatrixID_0054	POPTR_0011s06010	Inferred
TFmatrixID_0054	POPTR_0011s06020	Inferred
TFmatrixID_0054	POPTR_0012s11030	Inferred
TFmatrixID_0054	POPTR_0013s04240	Inferred
TFmatrixID_0054	POPTR_0019s03170	Inferred
TFmatrixID_0054	POPTR_0102s00200	Inferred
TFmatrixID_0054	scaffold_702579.1	Inferred
TFmatrixID_0054	scaffold_800707.1	Inferred
TFmatrixID_0054	Sb01g000352	Inferred
TFmatrixID_0054	Sb01g020555	Inferred
TFmatrixID_0054	Sb01g028930	Inferred
TFmatrixID_0054	Sb01g046920	Inferred
TFmatrixID_0054	Sb02g005810	Inferred
TFmatrixID_0054	Sb02g005840	Inferred
TFmatrixID_0054	Sb02g012630	Inferred
TFmatrixID_0054	Sb05g022110	Inferred
TFmatrixID_0054	Sb05g026843	Inferred
TFmatrixID_0054	Sb06g024355	Inferred
TFmatrixID_0054	Sb07g023803	Inferred
TFmatrixID_0054	GSVIVG00001089001	Inferred
TFmatrixID_0054	GSVIVG00013913001	Inferred
TFmatrixID_0054	GSVIVG00013914001	Inferred
TFmatrixID_0054	GSVIVG00013916001	Inferred
TFmatrixID_0054	GSVIVG00013918001	Inferred
TFmatrixID_0054	GSVIVG00013931001	Inferred
TFmatrixID_0054	GSVIVG00013935001	Inferred
TFmatrixID_0054	GSVIVG00021146001	Inferred
TFmatrixID_0054	GSVIVG00027770001	Inferred
TFmatrixID_0054	GSVIVG00028313001	Inferred
TFmatrixID_0054	GSVIVG00028315001	Inferred
TFmatrixID_0054	GSVIVG00031747001	Inferred
TFmatrixID_0054	GSVIVG00036201001	Inferred
TFmatrixID_0054	PK01935.1	Inferred
TFmatrixID_0054	PK02330.1	Inferred
TFmatrixID_0054	PK05793.1	Inferred
TFmatrixID_0054	PK23186.1	Inferred
TFmatrixID_0054	PK23512.1	Inferred
TFmatrixID_0054	PK26398.1	Inferred
TFmatrixID_0054	PK28774.1	Inferred
TFmatrixID_0054	PK29475.1	Inferred
TFmatrixID_0054	fgenesh2_kg.1__587__AT1G06160.1	Inferred
TFmatrixID_0054	fgenesh2_kg.3__2537__AT3G23220.1	Inferred
TFmatrixID_0054	fgenesh2_kg.4__1110__AT2G31230.1	Inferred
TFmatrixID_0054	Glyma.20G203700.1	Inferred
TFmatrixID_0054	Glyma20g33840.1	Inferred
TFmatrixID_0054	Glyma.20G203500.1	Inferred
TFmatrixID_0054	Glyma.20G070000.1	Inferred
TFmatrixID_0054	Glyma.20G070100.1	Inferred
TFmatrixID_0054	Glyma19g43820.1	Inferred
TFmatrixID_0054	Glyma.19G163900.1	Inferred
TFmatrixID_0054	Glyma.19G163700.1	Inferred
TFmatrixID_0054	Glyma19g34690.1	Inferred
TFmatrixID_0054	Glyma.19G104200.1	Inferred
TFmatrixID_0054	Glyma.18G252300.1	Inferred
TFmatrixID_0054	Glyma.17G145400.1	Inferred
TFmatrixID_0054	Glyma.17G145300.1	Inferred
TFmatrixID_0054	Glyma.16G047600.1	Inferred
TFmatrixID_0054	Glyma.16G147500.1	Inferred
TFmatrixID_0054	Glyma.15G079200.1	Inferred
TFmatrixID_0054	Glyma15g08560.1	Inferred
TFmatrixID_0054	Glyma.13G233900.1	Inferred
TFmatrixID_0054	Glyma.13G233800.1	Inferred
TFmatrixID_0054	Glyma.13G123100.1	Inferred
TFmatrixID_0054	Glyma.13G123000.1	Inferred
TFmatrixID_0054	Glyma.13G122800.1	Inferred
TFmatrixID_0054	Glyma.13G122700.1	Inferred
TFmatrixID_0054	Glyma.13G122900.1	Inferred
TFmatrixID_0054	Glyma.13G122600.1	Inferred
TFmatrixID_0054	Glyma.11G036500.1	Inferred
TFmatrixID_0054	Glyma.11G036400.1	Inferred
TFmatrixID_0054	chr1.CM0094.670.nd	Inferred
TFmatrixID_0054	chr1.CM0295.140.nd	Inferred
TFmatrixID_0054	chr1.CM0295.160.nd	Inferred
TFmatrixID_0054	chr3.CM0080.270.nc	Inferred
TFmatrixID_0054	chr5.CM0341.90.nc	Inferred
TFmatrixID_0054	chr5.CM0494.320.nc	Inferred
TFmatrixID_0054	chr5.CM0494.330.nc	Inferred
TFmatrixID_0054	chr5.CM0909.360.nc	Inferred
TFmatrixID_0054	chr6.CM1613.110.nc	Inferred
TFmatrixID_0054	CM0905.90.nd	Inferred
TFmatrixID_0054	CM1489.100.nc	Inferred
TFmatrixID_0054	CM1489.90.nc	Inferred
TFmatrixID_0054	LjSGA_017232.1	Inferred
TFmatrixID_0054	LjSGA_028626.1	Inferred
TFmatrixID_0054	LjSGA_146586.1	Inferred
TFmatrixID_0054	LjT33A04.100.nc	Inferred
TFmatrixID_0054	fgenesh2_kg.6__690__AT5G07310.1	Inferred
TFmatrixID_0054	fgenesh2_kg.7__2559__AT4G17500.1	Inferred
TFmatrixID_0054	cassava15416.m1	Inferred
TFmatrixID_0054	cassava1608.valid.m1	Inferred
TFmatrixID_0054	cassava18871.valid.m1	Inferred
TFmatrixID_0054	cassava18872.valid.m1	Inferred
TFmatrixID_0054	cassava19959.m1	Inferred
TFmatrixID_0054	cassava21353.m1	Inferred
TFmatrixID_0054	cassava22677.valid.m1	Inferred
TFmatrixID_0054	cassava3045.m1	Inferred
TFmatrixID_0054	cassava3323.m1	Inferred
TFmatrixID_0054	cassava33325.m1	Inferred
TFmatrixID_0054	cassava37347.valid.m1	Inferred
TFmatrixID_0054	cassava38166.valid.m1	Inferred
TFmatrixID_0054	cassava38508.m1	Inferred
TFmatrixID_0054	cassava38509.m1	Inferred
TFmatrixID_0054	cassava38545.m1	Inferred
TFmatrixID_0054	cassava40570.m1	Inferred
TFmatrixID_0054	cassava41615.m1	Inferred
TFmatrixID_0054	cassava44000.valid.m1	Inferred
TFmatrixID_0054	cassava4507.m1	Inferred
TFmatrixID_0054	cassava47034.m1	Inferred
TFmatrixID_0054	cassava47179.m1	Inferred
TFmatrixID_0054	cassava4871.m1	Inferred
TFmatrixID_0054	cassava4887.m1	Inferred
TFmatrixID_0054	cassava4888.m1	Inferred
TFmatrixID_0054	cassava631.valid.m1	Inferred
TFmatrixID_0054	cassava632.valid.m1	Inferred
TFmatrixID_0054	fgenesh2_kg.7__2560__AT4G17490.1	Inferred
TFmatrixID_0054	fgenesh2_kg.8__1005__AT5G51190.1	Inferred
TFmatrixID_0054	mgf002457m	Inferred
TFmatrixID_0054	mgf017485m	Inferred
TFmatrixID_0054	mgf018693m	Inferred
TFmatrixID_0054	mgf018792m	Inferred
TFmatrixID_0054	mgf018935m	Inferred
TFmatrixID_0054	mgf020623m	Inferred
TFmatrixID_0054	mgf020878m	Inferred
TFmatrixID_0054	mgf021081m	Inferred
TFmatrixID_0054	mgf022372m	Inferred
TFmatrixID_0054	mgf022451m	Inferred
TFmatrixID_0054	mgf023248m	Inferred
TFmatrixID_0054	mgf023600m	Inferred
TFmatrixID_0054	mgf023779m	Inferred
TFmatrixID_0054	fgenesh2_kg.8__69__AT5G47230.1	Inferred
TFmatrixID_0054	fgenesh2_kg.8__70__AT5G47220.1	Inferred
TFmatrixID_0054	Zm00001d019098	Inferred
TFmatrixID_0054	Zm00001d034920	Inferred
TFmatrixID_0054	Zm00001d019096	Inferred
TFmatrixID_0054	Zm00001d039019	Inferred
TFmatrixID_0054	GRMZM2G307665	Inferred
TFmatrixID_0054	Zm00001d019734	Inferred
TFmatrixID_0054	Glyma.10G187000.1	Inferred
TFmatrixID_0054	Glyma.10G186800.1	Inferred
TFmatrixID_0054	Glyma.10G119100.1	Inferred
TFmatrixID_0054	Glyma.10G118900.1	Inferred
TFmatrixID_0054	Glyma.10G036700.1	Inferred
TFmatrixID_0054	Glyma.10G036600.1	Inferred
TFmatrixID_0054	Glyma.10G036300.1	Inferred
TFmatrixID_0054	Glyma.10G007000.1	Inferred
TFmatrixID_0054	Glyma.09G242600.1	Inferred
TFmatrixID_0054	Glyma.09G053000.1	Inferred
TFmatrixID_0054	Glyma.09G052900.1	Inferred
TFmatrixID_0054	Glyma.06G163700.1	Inferred
TFmatrixID_0054	Glyma.05G063600.1	Inferred
TFmatrixID_0054	Glyma.05G063500.1	Inferred
TFmatrixID_0054	Glyma04g37890.1	Inferred
TFmatrixID_0054	Glyma.03G162700.1	Inferred
TFmatrixID_0054	Glyma.03G162600.1	Inferred
TFmatrixID_0054	Glyma.03G162500.1	Inferred
TFmatrixID_0054	Glyma.03G111700.1	Inferred
TFmatrixID_0054	Glyma.02G066200.1	Inferred
TFmatrixID_0054	Glyma.02G006300.1	Inferred
TFmatrixID_0054	Glyma.02G006200.1	Inferred
TFmatrixID_0054	Glyma.01G206600.1	Inferred
TFmatrixID_0054	Zm00001d026191	Inferred
TFmatrixID_0054	Zm00001d049058	Inferred
TFmatrixID_0054	Zm00001d002762	Inferred
TFmatrixID_0054	Zm00001d014113	Inferred
TFmatrixID_0054	Zm00001d009573	Inferred
TFmatrixID_0054	Zm00001d019475	Inferred
TFmatrixID_0054	AC198979.4_FG009	Inferred
TFmatrixID_0055	AT1G15360	Direct
TFmatrixID_0055	AT5G11190	Inferred
TFmatrixID_0055	AT5G25190	Inferred
TFmatrixID_0055	AT5G25390	Inferred
TFmatrixID_0055	BRADI1G36590	Inferred
TFmatrixID_0055	BRADI1G47480	Inferred
TFmatrixID_0055	BRADI3G07450	Inferred
TFmatrixID_0055	BRADI3G54160	Inferred
TFmatrixID_0055	BRADI5G24720	Inferred
TFmatrixID_0055	Cucsa.096220	Inferred
TFmatrixID_0055	Cucsa.105830	Inferred
TFmatrixID_0055	Cucsa.132120	Inferred
TFmatrixID_0055	Cucsa.162710	Inferred
TFmatrixID_0055	Cucsa.162720	Inferred
TFmatrixID_0055	Cucsa.271720	Inferred
TFmatrixID_0055	Cucsa.292670	Inferred
TFmatrixID_0055	Cucsa.310360	Inferred
TFmatrixID_0055	Medtr1g013770	Inferred
TFmatrixID_0055	Medtr2g126330	Inferred
TFmatrixID_0055	Medtr3g136870	Inferred
TFmatrixID_0055	Medtr3g137990	Inferred
TFmatrixID_0055	Medtr4g005150	Inferred
TFmatrixID_0055	Medtr8g120410	Inferred
TFmatrixID_0055	ppa010601m	Inferred
TFmatrixID_0055	ppa011795m	Inferred
TFmatrixID_0055	ppa016477m	Inferred
TFmatrixID_0055	ppa023908m	Inferred
TFmatrixID_0055	ppa024826m	Inferred
TFmatrixID_0055	28320.m001139	Inferred
TFmatrixID_0055	29588.m000873	Inferred
TFmatrixID_0055	29841.m002846	Inferred
TFmatrixID_0055	29848.m004566	Inferred
TFmatrixID_0055	29848.m004632	Inferred
TFmatrixID_0055	Os06g0604000	Inferred
TFmatrixID_0055	Os02g0202000	Inferred
TFmatrixID_0055	Os02g0797100	Inferred
TFmatrixID_0055	Os04g0655700	Inferred
TFmatrixID_0055	Os06g0181700	Inferred
TFmatrixID_0055	PDK_20s1355821g002	Inferred
TFmatrixID_0055	fgenesh2_kg.1__1687__AT1G15360.1	Inferred
TFmatrixID_0055	estExt_gwp_gw1.C_580005	Inferred
TFmatrixID_0055	gw1.21.122.1	Inferred
TFmatrixID_0055	POPTR_0001s14720	Inferred
TFmatrixID_0055	POPTR_0003s02750	Inferred
TFmatrixID_0055	POPTR_0003s17830	Inferred
TFmatrixID_0055	POPTR_0006s06870	Inferred
TFmatrixID_0055	POPTR_0006s26990	Inferred
TFmatrixID_0055	POPTR_0006s27710	Inferred
TFmatrixID_0055	POPTR_0018s01680	Inferred
TFmatrixID_0055	POPTR_0018s02280	Inferred
TFmatrixID_0055	POPTR_0018s13130	Inferred
TFmatrixID_0055	Sb04g006970	Inferred
TFmatrixID_0055	Sb04g036020	Inferred
TFmatrixID_0055	Sb06g031230	Inferred
TFmatrixID_0055	scaffold_801806.1	Inferred
TFmatrixID_0055	Sb10g005520	Inferred
TFmatrixID_0055	Sb10g023600	Inferred
TFmatrixID_0055	GSVIVG00015540001	Inferred
TFmatrixID_0055	GSVIVG00017315001	Inferred
TFmatrixID_0055	GSVIVG00017571001	Inferred
TFmatrixID_0055	GSVIVG00017572001	Inferred
TFmatrixID_0055	GSVIVG00035852001	Inferred
TFmatrixID_0055	GSVIVG00035911001	Inferred
TFmatrixID_0055	PK28394.1	Inferred
TFmatrixID_0055	Al_scaffold_0006_1028	Inferred
TFmatrixID_0055	Glyma.17G210500.1	Inferred
TFmatrixID_0055	Glyma17g33060.1	Inferred
TFmatrixID_0055	Glyma.17G114500.1	Inferred
TFmatrixID_0055	Glyma.15G004200.1	Inferred
TFmatrixID_0055	Glyma.15G008600.1	Inferred
TFmatrixID_0055	Glyma.14G111600.1	Inferred
TFmatrixID_0055	Glyma.13G369400.1	Inferred
TFmatrixID_0055	Glyma.13G166700.1	Inferred
TFmatrixID_0055	chr1.LjT03I11.120.nd	Inferred
TFmatrixID_0055	chr4.LjT07P17.60.nc	Inferred
TFmatrixID_0055	LjSGA_003590.1.1	Inferred
TFmatrixID_0055	LjSGA_019003.1	Inferred
TFmatrixID_0055	LjSGA_040388.1	Inferred
TFmatrixID_0055	LjSGA_107677.3	Inferred
TFmatrixID_0055	LjT09F21.30.nc	Inferred
TFmatrixID_0055	fgenesh2_kg.6__2505__AT5G25190.1	Inferred
TFmatrixID_0055	cassava10120.m1	Inferred
TFmatrixID_0055	cassava11389.m1	Inferred
TFmatrixID_0055	cassava20662.m1	Inferred
TFmatrixID_0055	cassava24223.valid.m1	Inferred
TFmatrixID_0055	cassava26230.m1	Inferred
TFmatrixID_0055	cassava30505.valid.m1	Inferred
TFmatrixID_0055	cassava34153.m1	Inferred
TFmatrixID_0055	cassava38443.m1	Inferred
TFmatrixID_0055	cassava38444.m1	Inferred
TFmatrixID_0055	cassava40012.m1	Inferred
TFmatrixID_0055	cassava8560.m1	Inferred
TFmatrixID_0055	fgenesh1_pm.C_scaffold_6002026	Inferred
TFmatrixID_0055	mg019221m	Inferred
TFmatrixID_0055	mgf005189m	Inferred
TFmatrixID_0055	mgf017744m	Inferred
TFmatrixID_0055	mgf021372m	Inferred
TFmatrixID_0055	Zm00001d045120	Inferred
TFmatrixID_0055	Zm00001d035835	Inferred
TFmatrixID_0055	Glyma.08G211600.1	Inferred
TFmatrixID_0055	Glyma.08G216600.1	Inferred
TFmatrixID_0055	Glyma.07G025800.1	Inferred
TFmatrixID_0055	Glyma.07G031200.1	Inferred
TFmatrixID_0055	Glyma.06G064000.1	Inferred
TFmatrixID_0055	Glyma.06G068800	Inferred
TFmatrixID_0055	Glyma.04G147500.1	Inferred
TFmatrixID_0055	Glyma.04G067200.1	Inferred
TFmatrixID_0055	Glyma.04G062900.1	Inferred
TFmatrixID_0055	Zm00001d052026	Inferred
TFmatrixID_0055	Zm00001d036889	Inferred
TFmatrixID_0055	Zm00001d026486	Inferred
TFmatrixID_0055	Zm00001d015759	Inferred
TFmatrixID_0055	Zm00001d002011	Inferred
TFmatrixID_0056	AT1G22985	Direct
TFmatrixID_0056	AT1G71130	Inferred
TFmatrixID_0056	AT3G61630	Inferred
TFmatrixID_0056	AT4G11140	Inferred
TFmatrixID_0056	Cucsa.012850	Inferred
TFmatrixID_0056	Cucsa.107190	Inferred
TFmatrixID_0056	Cucsa.303720	Inferred
TFmatrixID_0056	Medtr3g124710	Inferred
TFmatrixID_0056	Medtr4g129660	Inferred
TFmatrixID_0056	Medtr4g129680	Inferred
TFmatrixID_0056	Medtr4g129720	Inferred
TFmatrixID_0056	Medtr4g129730	Inferred
TFmatrixID_0056	Medtr5g009680	Inferred
TFmatrixID_0056	ppa008720m	Inferred
TFmatrixID_0056	ppa025804m	Inferred
TFmatrixID_0056	30190.m010791	Inferred
TFmatrixID_0056	POPTR_0001s10300	Inferred
TFmatrixID_0056	POPTR_0003s13610	Inferred
TFmatrixID_0056	fgenesh2_kg.1__2503__AT1G22985.1	Inferred
TFmatrixID_0056	scaffold_701473.1	Inferred
TFmatrixID_0056	scaffold_801806.1	Inferred
TFmatrixID_0056	PK16787.1	Inferred
TFmatrixID_0056	PK28823.1	Inferred
TFmatrixID_0056	fgenesh2_kg.2__1375__AT1G71130.1	Inferred
TFmatrixID_0056	Glyma.14G123900.1	Inferred
TFmatrixID_0056	Glyma.13G040400.1	Inferred
TFmatrixID_0056	LjSGA_008718.1	Inferred
TFmatrixID_0056	fgenesh2_kg.6__3086__AT4G11140.1	Inferred
TFmatrixID_0056	fgenesh2_kg.7__1924__AT4G23750.1	Inferred
TFmatrixID_0056	cassava12291.valid.m1	Inferred
TFmatrixID_0056	cassava39307.m1	Inferred
TFmatrixID_0056	mgf018116m	Inferred
TFmatrixID_0056	mgf023807m	Inferred
TFmatrixID_0056	Glyma.11G019000.1	Inferred
TFmatrixID_0056	Glyma.08G020900.1	Inferred
TFmatrixID_0056	Glyma.06G125100.1	Inferred
TFmatrixID_0056	Glyma.05G214400.1	Inferred
TFmatrixID_0056	Glyma.04G238700.1	Inferred
TFmatrixID_0056	Glyma.01G224100.1	Inferred
TFmatrixID_0057	AT1G25560	Direct
TFmatrixID_0058	AT3G01470	Direct
TFmatrixID_0059	AT1G28370	Direct
TFmatrixID_0059	AT1G03800	Inferred
TFmatrixID_0059	AT1G12980	Inferred
TFmatrixID_0059	AT1G24590	Inferred
TFmatrixID_0059	AT1G28360	Inferred
TFmatrixID_0059	AT1G72360	Inferred
TFmatrixID_0059	AT5G44210	Inferred
TFmatrixID_0059	AT5G50080	Inferred
TFmatrixID_0059	AT5G64750	Inferred
TFmatrixID_0059	BRADI1G33550	Inferred
TFmatrixID_0059	BRADI2G07357	Inferred
TFmatrixID_0059	BRADI2G21060	Inferred
TFmatrixID_0059	BRADI2G21067	Inferred
TFmatrixID_0059	BRADI2G24170	Inferred
TFmatrixID_0059	BRADI2G45530	Inferred
TFmatrixID_0059	BRADI2G52370	Inferred
TFmatrixID_0059	BRADI2G52380	Inferred
TFmatrixID_0059	BRADI2G56140	Inferred
TFmatrixID_0059	BRADI3G06562	Inferred
TFmatrixID_0059	BRADI3G38140	Inferred
TFmatrixID_0059	BRADI3G44470	Inferred
TFmatrixID_0059	BRADI3G47610	Inferred
TFmatrixID_0059	BRADI5G21250	Inferred
TFmatrixID_0059	BRADI5G25570	Inferred
TFmatrixID_0059	Cucsa.042770	Inferred
TFmatrixID_0059	Cucsa.046390	Inferred
TFmatrixID_0059	Cucsa.101370	Inferred
TFmatrixID_0059	Cucsa.122930	Inferred
TFmatrixID_0059	Cucsa.126860	Inferred
TFmatrixID_0059	Cucsa.126880	Inferred
TFmatrixID_0059	Cucsa.139820	Inferred
TFmatrixID_0059	Cucsa.190200	Inferred
TFmatrixID_0059	Cucsa.195660	Inferred
TFmatrixID_0059	Cucsa.244290	Inferred
TFmatrixID_0059	Cucsa.250290	Inferred
TFmatrixID_0059	Cucsa.286530	Inferred
TFmatrixID_0059	Cucsa.363830	Inferred
TFmatrixID_0059	Cucsa.365850	Inferred
TFmatrixID_0059	Cucsa.394520	Inferred
TFmatrixID_0059	Medtr1g124930	Inferred
TFmatrixID_0059	Medtr2g017810	Inferred
TFmatrixID_0059	Medtr2g017860	Inferred
TFmatrixID_0059	Medtr3g144490	Inferred
TFmatrixID_0059	Medtr4g108460	Inferred
TFmatrixID_0059	Medtr4g129660	Inferred
TFmatrixID_0059	Medtr4g129680	Inferred
TFmatrixID_0059	Medtr4g129720	Inferred
TFmatrixID_0059	Medtr4g129730	Inferred
TFmatrixID_0059	Medtr5g034230	Inferred
TFmatrixID_0059	Medtr5g092410	Inferred
TFmatrixID_0059	Medtr5g092450	Inferred
TFmatrixID_0059	Medtr8g081790	Inferred
TFmatrixID_0059	ppa006595m	Inferred
TFmatrixID_0059	ppa010090m	Inferred
TFmatrixID_0059	ppa010804m	Inferred
TFmatrixID_0059	ppa010893m	Inferred
TFmatrixID_0059	ppa010982m	Inferred
TFmatrixID_0059	ppa012385m	Inferred
TFmatrixID_0059	ppa013137m	Inferred
TFmatrixID_0059	ppa017002m	Inferred
TFmatrixID_0059	ppa022435m	Inferred
TFmatrixID_0059	ppa023235m	Inferred
TFmatrixID_0059	ppa024329m	Inferred
TFmatrixID_0059	27904.m000217	Inferred
TFmatrixID_0059	27965.m000108	Inferred
TFmatrixID_0059	29640.m000403	Inferred
TFmatrixID_0059	29792.m000600	Inferred
TFmatrixID_0059	29801.m003186	Inferred
TFmatrixID_0059	29863.m001066	Inferred
TFmatrixID_0059	29983.m003147	Inferred
TFmatrixID_0059	30128.m008571	Inferred
TFmatrixID_0059	30190.m011321	Inferred
TFmatrixID_0059	30190.m011323	Inferred
TFmatrixID_0059	Os06g0691100	Inferred
TFmatrixID_0059	Os08g0537900	Inferred
TFmatrixID_0059	Os09g0457900	Inferred
TFmatrixID_0059	Os11g0168500	Inferred
TFmatrixID_0059	Os01g0797600	Inferred
TFmatrixID_0059	Os01g0868000	Inferred
TFmatrixID_0059	LOC_Os02g06330	Inferred
TFmatrixID_0059	Os02g0189500	Inferred
TFmatrixID_0059	Os02g0520000	Inferred
TFmatrixID_0059	Os02g0546600	Inferred
TFmatrixID_0059	Os04g0399800	Inferred
TFmatrixID_0059	Os04g0610400	Inferred
TFmatrixID_0059	Os04g0669200	Inferred
TFmatrixID_0059	Os05g0437050	Inferred
TFmatrixID_0059	Os05g0497300	Inferred
TFmatrixID_0059	scaffold_101444.1	Inferred
TFmatrixID_0059	scaffold_103004.1	Inferred
TFmatrixID_0059	scaffold_301765.1	Inferred
TFmatrixID_0059	e_gw1.117.76.1	Inferred
TFmatrixID_0059	e_gw1.124.59.1	Inferred
TFmatrixID_0059	e_gw1.149.152.1	Inferred
TFmatrixID_0059	e_gw1.31.217.1	Inferred
TFmatrixID_0059	e_gw1.5.258.1	Inferred
TFmatrixID_0059	estExt_gwp_gw1.C_1270048	Inferred
TFmatrixID_0059	fgenesh1_pg.scaffold_6000034	Inferred
TFmatrixID_0059	gw1.105.71.1	Inferred
TFmatrixID_0059	gw1.160.53.1	Inferred
TFmatrixID_0059	gw1.259.19.1	Inferred
TFmatrixID_0059	gw1.67.101.1	Inferred
TFmatrixID_0059	gw1.90.191.1	Inferred
TFmatrixID_0059	POPTR_0001s12820	Inferred
TFmatrixID_0059	POPTR_0001s36610	Inferred
TFmatrixID_0059	POPTR_0001s40770	Inferred
TFmatrixID_0059	POPTR_0002s04430	Inferred
TFmatrixID_0059	POPTR_0002s06620	Inferred
TFmatrixID_0059	POPTR_0003s15940	Inferred
TFmatrixID_0059	POPTR_0004s04700	Inferred
TFmatrixID_0059	POPTR_0004s04720	Inferred
TFmatrixID_0059	POPTR_0004s14840	Inferred
TFmatrixID_0059	POPTR_0005s08940	Inferred
TFmatrixID_0059	POPTR_0005s21690	Inferred
TFmatrixID_0059	POPTR_0005s24110	Inferred
TFmatrixID_0059	POPTR_0007s01110	Inferred
TFmatrixID_0059	POPTR_0007s07090	Inferred
TFmatrixID_0059	POPTR_0007s11080	Inferred
TFmatrixID_0059	POPTR_0008s19030	Inferred
TFmatrixID_0059	POPTR_0009s10470	Inferred
